offline_datapoint_12 1686795086 45045,922
offline_datapoint_19 1686795088 0,000
offline_datapoint_27 1686795089 10,664
offline_datapoint_6 1686795089 0,000
offline_datapoint_34 1686795091 9941409792,000
offline_datapoint_13 1686795089 4313,131
offline_datapoint_14 1686795089 1,567
offline_datapoint_16 1686795089 1,046
offline_datapoint_30 1686795089 0,005
offline_datapoint_28 1686795089 0,525
offline_datapoint_7 1686795089 2,609
offline_datapoint_21 1686795089 1,046
offline_datapoint_0 1686795089 1,046
offline_datapoint_15 1686795089 0,525
offline_datapoint_29 1686795089 0,525
offline_datapoint_8 1686795089 0,525
offline_datapoint_22 1686795089 0,525
offline_datapoint_1 1686795089 0,525
offline_datapoint_9 1686795089 94,558
offline_datapoint_11 1686795089 96,388
offline_datapoint_25 1686795089 98,851
offline_datapoint_23 1686795089 98,368
offline_datapoint_2 1686795089 88,740
offline_datapoint_17 1686795089 93,639
offline_datapoint_31 1686795089 93,000
offline_datapoint_10 1686795089 98,430
offline_datapoint_24 1686795089 94,895
offline_datapoint_3 1686795089 98,706
offline_datapoint_18 1686795089 97,478
offline_datapoint_32 1686795089 98,479
offline_datapoint_20 1686795091 0,000
offline_datapoint_26 1686795089 7305,222
offline_datapoint_5 1686795091 4152,000
offline_datapoint_4 1686795089 0,242
offline_datapoint_33 1686795089 116398,209
offline_datapoint_12 1686795089 341,344
offline_datapoint_19 1686795091 0,000
offline_datapoint_27 1686795092 0,667
offline_datapoint_6 1686795092 0,000
offline_datapoint_34 1686795094 9911971840,000
offline_datapoint_13 1686795092 4997,612
offline_datapoint_14 1686795092 1,016
offline_datapoint_16 1686795092 1,016
offline_datapoint_30 1686795092 1,537
offline_datapoint_28 1686795092 0,000
offline_datapoint_7 1686795092 0,495
offline_datapoint_21 1686795092 0,000
offline_datapoint_0 1686795092 0,495
offline_datapoint_15 1686795092 0,000
offline_datapoint_29 1686795092 0,495
offline_datapoint_8 1686795092 0,000
offline_datapoint_22 1686795092 0,495
offline_datapoint_1 1686795092 0,000
offline_datapoint_9 1686795092 95,276
offline_datapoint_11 1686795092 94,781
offline_datapoint_25 1686795092 97,334
offline_datapoint_23 1686795092 98,303
offline_datapoint_2 1686795092 86,702
offline_datapoint_17 1686795092 95,107
offline_datapoint_31 1686795092 93,023
offline_datapoint_10 1686795092 98,226
offline_datapoint_24 1686795092 95,352
offline_datapoint_3 1686795092 98,606
offline_datapoint_18 1686795092 96,019
offline_datapoint_32 1686795092 97,721
offline_datapoint_20 1686795094 0,000
offline_datapoint_26 1686795092 7812,665
offline_datapoint_5 1686795094 4150,000
offline_datapoint_4 1686795092 0,398
offline_datapoint_33 1686795092 131105,541
offline_datapoint_12 1686795092 43531,137
offline_datapoint_19 1686795094 0,000
offline_datapoint_27 1686795095 9,336
offline_datapoint_6 1686795095 0,000
offline_datapoint_34 1686795097 9916407808,000
offline_datapoint_13 1686795095 65,659
offline_datapoint_14 1686795095 0,510
offline_datapoint_16 1686795095 0,510
offline_datapoint_30 1686795095 0,000
offline_datapoint_28 1686795095 0,000
offline_datapoint_7 1686795095 0,510
offline_datapoint_21 1686795095 0,510
offline_datapoint_0 1686795095 0,510
offline_datapoint_15 1686795095 0,000
offline_datapoint_29 1686795095 0,000
offline_datapoint_8 1686795095 0,000
offline_datapoint_22 1686795095 0,510
offline_datapoint_1 1686795095 0,000
offline_datapoint_9 1686795095 96,864
offline_datapoint_11 1686795095 96,634
offline_datapoint_25 1686795095 99,207
offline_datapoint_23 1686795095 98,311
offline_datapoint_2 1686795095 90,185
offline_datapoint_17 1686795095 95,082
offline_datapoint_31 1686795095 94,398
offline_datapoint_10 1686795095 99,097
offline_datapoint_24 1686795095 94,878
offline_datapoint_3 1686795095 99,283
offline_datapoint_18 1686795095 98,181
offline_datapoint_32 1686795095 99,103
offline_datapoint_20 1686795097 0,000
offline_datapoint_26 1686795095 6196,620
offline_datapoint_5 1686795097 4150,000
offline_datapoint_4 1686795095 0,335
offline_datapoint_33 1686795095 148804,201
offline_datapoint_12 1686795095 0,000
offline_datapoint_19 1686795097 0,000
